timestamp,test_distance,target_id,x_mm,y_mm,z_mm
1777584778.92089,0.5m,0,-138,35,678
1777584778.973851,0.5m,0,-138,35,680
1777584779.024487,0.5m,0,-139,35,678
1777584779.080108,0.5m,0,-140,36,682
1777584779.1333299,0.5m,0,-140,35,681
1777584779.187129,0.5m,0,-142,35,681
1777584779.23953,0.5m,0,-139,34,678
1777584779.292043,0.5m,0,-141,34,677
1777584779.344332,0.5m,0,-139,34,680
1777584779.400228,0.5m,0,-142,35,682
1777584779.4522429,0.5m,0,-140,35,681
1777584779.5089889,0.5m,0,-139,34,677
1777584779.559432,0.5m,0,-139,34,677
1777584779.6173959,0.5m,0,-139,35,677
1777584779.6675808,0.5m,0,-140,34,677
1777584779.722684,0.5m,0,-140,35,683
1777584779.7773561,0.5m,0,-141,35,682
1777584779.824949,0.5m,0,-138,36,684
1777584779.879581,0.5m,0,-140,34,680
1777584779.9365911,0.5m,0,-137,35,681
1777584779.990707,0.5m,0,-139,34,680
1777584780.050266,0.5m,0,-140,34,676
1777584780.095216,0.5m,0,-140,34,677
1777584780.152396,0.5m,0,-139,33,678
1777584780.209996,0.5m,0,-139,34,680
1777584780.258473,0.5m,0,-140,33,677
1777584780.310036,0.5m,0,-140,34,680
1777584780.365551,0.5m,0,-139,34,680
1777584780.4204109,0.5m,0,-139,33,677
1777584780.476628,0.5m,0,-137,33,677
1777584780.524916,0.5m,0,-139,34,679
